word,mean_supportive_with_word,mean_supportive_without_word,difference,p_value,word_count
dated,0.1341269841269841,0.22325423332393562,-0.08912724919695153,0.323932668182557,6
seen,0.1375175070028011,0.22687384666219135,-0.08935633965939024,0.2257496746519207,10
cheat,0.1314102564102564,0.22104186538167495,-0.08963160897141856,0.35877862665820304,4
media,0.13333333333333333,0.22328765019945776,-0.08995431686612443,0.3598930321548493,6
afford,0.1212121212121212,0.21137356556554202,-0.09016144435342081,0.5909579382023704,4
morning,0.134014818852547,0.22422809719285394,-0.09021327834030693,0.21614712380786483,9
hard,0.12074917241241778,0.21189582819659375,-0.09114665578417597,0.03871071743006949,26
share,0.13353174603174603,0.2252093508181865,-0.09167760478644046,0.12946692349312555,8
perfect,0.1199730775702507,0.21235146739136526,-0.09237838982111456,0.39507325778653435,5
finding,0.125,0.21818325525270943,-0.09318325525270943,0.514954125397812,8
natural,0.12533776761588025,0.21933657721479655,-0.0939988095989163,0.2712841196930912,2
local,0.12753623188405794,0.22218925203012138,-0.09465302014606344,0.16505270045778703,5
confused,0.12648809523809523,0.221246955430515,-0.09475886019241977,0.29619079210286936,4
smaller,0.125,0.22031608352867857,-0.09531608352867857,0.5279047630360146,3
argument,0.12380952380952381,0.21936776586390583,-0.09555824205438201,0.41280220569935266,2
invited,0.12422360248447202,0.22034009582297323,-0.09611649333850121,0.37470816300364646,3
ugly,0.125,0.22130895939876896,-0.09630895939876896,0.501910103270923,4
info,0.12499999999999997,0.22130895939876896,-0.09630895939876899,0.23606441333455103,4
patient,0.125,0.22130895939876902,-0.09630895939876902,0.5019101032709226,4
losing,0.125,0.22261104273210233,-0.09761104273210233,0.5190719210208149,5
brain,0.12653061224489795,0.22430049265126378,-0.09776988040636583,0.2524412388517772,7
breath,0.1212121212121212,0.21942077408017935,-0.09820865286805815,0.5638196254026794,2
highschool,0.1212121212121212,0.21942077408017935,-0.09820865286805815,0.5638196254026794,2
sexual,0.1212121212121212,0.21942077408017935,-0.09820865286805815,0.5638196254026794,2
haha,0.1212121212121212,0.21942077408017935,-0.09820865286805815,0.5638196254026794,2
pop,0.1212121212121212,0.21942077408017935,-0.09820865286805815,0.5638196254026794,2
goodnight,0.1212121212121212,0.21942077408017935,-0.09820865286805815,0.5638196254026794,2
randomly,0.1212121212121212,0.21942077408017938,-0.09820865286805817,0.5638196254026793,2
issue,0.125,0.22363852739244022,-0.09863852739244022,0.49246416524578274,6
shocked,0.1204013377926421,0.2194373206805769,-0.09903598288793479,0.11282579398145597,2
change,0.1222222222222222,0.22142470013950974,-0.09920247791728753,0.3069399313840099,4
selfish,0.12206148282097648,0.22143139761456163,-0.09936991479358515,0.2706802320844438,4
drunk,0.11363636363636362,0.21359068050248808,-0.09995431686612447,0.4488870481335763,8
react,0.12142857142857143,0.2214577689225785,-0.10002919749400709,0.26675965991055783,4
contact,0.12222222222222223,0.22353539115902646,-0.10131316893680423,0.2638589726776781,6
enjoyed,0.11904761904761903,0.22050017778493777,-0.10145255873731875,0.48613436790242004,3
carried,0.1176470588235294,0.21949353045545672,-0.10184647163192732,0.2973679599766109,2
sex,0.1212121212121212,0.22339244171889264,-0.10218032050677144,0.5508338441625709,18
time,0.14958992517528066,0.25216934795056906,-0.10257942277528839,0.08074988822362708,88
night,0.11666666666666665,0.21934999023028076,-0.1026833235636141,0.285751400605813,16
loved,0.12453463203463203,0.22727629297653976,-0.10274166094190773,0.07622162308656376,16
heard,0.12095545633776517,0.22440520433447078,-0.10344974799670562,0.06394371048454585,10
arrived,0.11538461538461535,0.2195397027705366,-0.10415508738592126,0.5285633061610407,2
scream,0.11538461538461535,0.21953970277053664,-0.10415508738592129,0.5285633061610406,2
rules,0.11555555555555555,0.22074664933954052,-0.10519109378398497,0.10205981341775991,9
harder,0.11739130434782608,0.2227231955846599,-0.10533189123683381,0.3479681262966411,5
hear,0.11665493783720383,0.22205516888501514,-0.10540023104781131,0.09777225710841872,9
send,0.11204481792717086,0.21897469235861955,-0.10692987443144869,0.3144046737098825,6
older,0.11484098939929328,0.22264926503043736,-0.10780827563114408,0.33903668045611174,7
liked,0.11478991596638655,0.2228601107626304,-0.10807019479624386,0.13522694277578887,5
allow,0.108695652173913,0.21678627626736074,-0.10809062409344775,0.49615014474540164,4
choices,0.11195144724556487,0.22071964701592914,-0.10876819977036427,0.11580211052177694,3
secret,0.11348484848484848,0.2229287985248166,-0.10944395003996811,0.09866175522493696,5
respond,0.1111111111111111,0.2207456367932834,-0.1096345256821723,0.42936553385233295,3
broken,0.1111111111111111,0.22189111216556284,-0.11078000105445174,0.4954717273997413,4
offers,0.108695652173913,0.21967621222381625,-0.11098056004990325,0.48744708897355615,2
hint,0.108695652173913,0.21967621222381628,-0.11098056004990328,0.48744708897355615,2
insecure,0.1106060606060606,0.22190870687351646,-0.11130264626745587,0.18433867895550302,4
stopped,0.10769230769230767,0.21933958696322226,-0.11164727927091458,0.17322008423974763,8
woke,0.10833333333333334,0.22083154744620434,-0.112498214112871,0.17986162951554788,3
reddit,0.10919645512401117,0.22172909542041389,-0.11253264029640271,0.05727962123204618,8
uk,0.1071428571428571,0.21970790191832762,-0.11256504477547052,0.47782175349209566,2
race,0.1071428571428571,0.21970790191832762,-0.11256504477547052,0.47782175349209566,2
mentions,0.1071428571428571,0.21970790191832762,-0.11256504477547052,0.47782175349209566,2
girlfriends,0.1071428571428571,0.21970790191832762,-0.11256504477547052,0.47782175349209566,2
texting,0.1071428571428571,0.21970790191832762,-0.11256504477547052,0.47782175349209566,2
jealous,0.1071428571428571,0.21991107616490832,-0.11276821902205122,0.47711120911375304,4
hour,0.10869204820666588,0.2219884573901579,-0.11329640918349203,0.0024724312919923268,4
believe,0.1142857142857143,0.2281077079525244,-0.11382199366681012,0.20447460138119053,25
child,0.10516321913380731,0.21921060237627987,-0.11404738324247256,0.05387392566616907,6
emergency,0.09615384615384615,0.21189023103066107,-0.11573638487681492,0.43177095021866013,4
saying,0.11545861545861547,0.23222708261593547,-0.11676846715732,0.05995426567340847,19
created,0.1037037037037037,0.22097473186773925,-0.11727102816403555,0.1644141833082921,3
leading,0.1012658227848101,0.21982784139502246,-0.11856201861021236,0.44117715613601927,2
emphasis,0.1012658227848101,0.21982784139502246,-0.11856201861021236,0.44117715613601927,2
shame,0.1,0.21962098824595444,-0.11962098824595443,0.4337264357518213,4
different,0.11404521404521402,0.23367239639218626,-0.11962718234697224,0.03826840961652518,14
laughter,0.1,0.21985367451307983,-0.11985367451307982,0.4332471587867835,2
hated,0.1,0.21985367451307983,-0.11985367451307982,0.4332471587867835,2
shifted,0.1,0.21985367451307983,-0.11985367451307982,0.4332471587867835,2
stalking,0.1,0.21985367451307983,-0.11985367451307982,0.4332471587867835,2
mattered,0.1,0.21985367451307983,-0.11985367451307982,0.4332471587867835,2
