word,mean_supportive_with_word,mean_supportive_without_word,difference,p_value,word_count
trapped,0.2857142857142857,0.21534553860968003,0.07036874710460567,0.6847733221084731,3
marriage,0.2844214608920491,0.21466639852826694,0.06975506236378218,0.5073231826196921,4
id,0.2857142857142857,0.2160297096762933,0.06968457603799239,0.6915682514362034,12
easier,0.28571428571428564,0.21606358704952294,0.0696506986647627,0.49836576463581583,2
mostly,0.2836734693877551,0.21414263355604096,0.06953083583171416,0.46517183669922046,9
add,0.2871024734982332,0.21826242428129228,0.06884004921694092,0.8010896204742624,4
started,0.27458381345849375,0.20652994349663362,0.06805386996186014,0.48433491282069185,39
end,0.2744498609160263,0.2071828815411601,0.0672669793748662,0.41880770162014125,21
safe,0.2784615384615384,0.2112058767018524,0.06725566175968603,0.5377487893838044,7
letter,0.2857142857142857,0.21853398103669283,0.06718030467759287,0.6978450874545024,12
wish,0.2756992664426924,0.2097891316188725,0.06591013482381988,0.5395186512043056,16
worked,0.2797289666854884,0.214179108093204,0.0655498585922844,0.5579618406354083,5
ruined,0.2817927170868347,0.21661477909506854,0.06517793799176613,0.5779390849064937,5
kind,0.28015072249635636,0.2153052649126058,0.06484545758375057,0.44752689335236107,27
past,0.2763659951159951,0.21183066851597562,0.06453532660001945,0.4698888167932832,14
possible,0.2738095238095238,0.21039626098607056,0.06341326282345322,0.8261531380281235,6
nervous,0.27941176470588236,0.21619220992724547,0.06321955477863689,0.822493433699473,2
yet,0.2745453518000986,0.2115401692770653,0.0630051825230333,0.405361648683233,15
school,0.27210884353741494,0.20913756740760656,0.06297127612980838,0.6800976201288196,25
genuine,0.2777777777777778,0.21622555659924758,0.06155222117853021,0.7029762257288661,2
luck,0.2777777777777778,0.21622555659924758,0.06155222117853021,0.7029762257288661,2
lose,0.275,0.21458149044980657,0.060418509550193455,0.6326505189462105,7
leave,0.2738095238095238,0.21380164629199486,0.060007877517528924,0.5601866844038141,12
became,0.275,0.21505895939876898,0.05994104060123104,0.632346822333161,4
around,0.2597611210541373,0.19992346137202127,0.05983765968211602,0.3733791527706446,32
insecurity,0.27489177489177485,0.21506346877827834,0.059828306113496516,0.6177049938994366,4
feel,0.22054950134592893,0.1608234711417048,0.05972603020422412,0.40939043100411654,167
hopeful,0.2747252747252747,0.21628785257991093,0.058437422145363765,0.6048095900523555,2
easy,0.2723809523809524,0.21456584568817952,0.05781510669277287,0.7723891816231176,5
frustrating,0.2734593837535014,0.21572455619609604,0.05773482755740533,0.6028759559065231,3
ive,0.26730730011302767,0.20975552246219967,0.057551777650828,0.46894435604435036,27
lying,0.2738095238095238,0.21630654137410993,0.05750298243541385,0.8416908451234424,2
slightly,0.2738095238095238,0.21630654137410993,0.05750298243541385,0.8416908451234424,2
picture,0.2738095238095237,0.21630654137410993,0.057502982435413796,0.500061990063219,2
money,0.25881261595547306,0.20134000558903084,0.05747261036644222,0.49796250607041603,27
moving,0.2730015082956259,0.21573871729273134,0.05726279100289458,0.6852936123271441,3
weve,0.2730263157894737,0.2163225252112538,0.056703790578219865,0.767425514108942,2
context,0.2703039991025857,0.21408336284751386,0.056220636255071815,0.750012110514753,6
rest,0.2660564225690276,0.21068766461194158,0.05536875795708604,0.707461919039089,9
piece,0.2705627705627705,0.21581414217106712,0.054748628391703386,0.7325342216338657,3
miss,0.27142857142857146,0.21689911962913788,0.05452945179943358,0.6634593229791184,8
anymore,0.26587301587301587,0.21177221714423738,0.05410079872877849,0.5685924326624436,21
maybe,0.2710960655811741,0.21714141187925584,0.053954653701918265,0.3672216429946483,32
suddenly,0.26875,0.21531937606543564,0.05343062393456435,0.6627348991080626,4
breaking,0.2647426647426647,0.21221668260480522,0.0525259821378595,0.5636725021185617,8
brought,0.26680672268907557,0.2145543778183189,0.05225234487075667,0.6656955210187037,9
good,0.24857339536258305,0.19646791461006924,0.05210548075251381,0.4514961007784166,34
right,0.2568148899031252,0.20576812896336902,0.05104676093975616,0.3855333319057417,28
usually,0.26785714285714285,0.21708908923400114,0.05076805362314171,0.8014092676456284,7
almost,0.2556325073857012,0.20525841560576735,0.05037409177993385,0.563385383886395,21
hidden,0.26666666666666666,0.2164523139688621,0.050214352697804554,0.5853517723105919,2
sometimes,0.26158433070197773,0.21138142150311304,0.05020290919886469,0.5850203420594251,26
think,0.23354394127207967,0.18409219892559664,0.04945174234648303,0.4056823398973376,69
amazing,0.2620320855614973,0.21312045672497218,0.04891162883652514,0.7141096828584395,5
reason,0.2601933647428347,0.21183814778790921,0.048355216954925506,0.5879313964589372,18
year,0.23154558041919016,0.18330535703617304,0.04824022338301712,0.41091275808981076,75
see,0.2609530175706646,0.21298497313009973,0.04796804444056485,0.4771440564750772,41
fact,0.26341169379144064,0.21580622584560769,0.04760546794583295,0.7007103132531141,10
cause,0.26320346320346316,0.21633952021584327,0.046863942987619894,0.6313056730069802,10
grew,0.2593537414965986,0.2127504462463345,0.04660329525026413,0.6319403932650455,9
getting,0.248873919332244,0.20227804589921733,0.04659587343302668,0.5265960294851528,30
anniversary,0.2628205128205128,0.2165308069044979,0.04628970591601486,0.6287975383349447,2
four,0.26231884057971017,0.2160691090777597,0.04624973150195047,0.7463795742133338,3
talk,0.26446072446072444,0.21843930765182257,0.04602141680890187,0.5621767251804424,34
understanding,0.26135105204872644,0.21582481983032709,0.045526232218399354,0.7559269795437009,5
etc,0.25912996777658426,0.2143198959983412,0.04481007177824306,0.5296176891860717,7
fall,0.26,0.21521747476086123,0.04478252523913878,0.8253328815387914,5
idea,0.2605706248744223,0.21683102641052085,0.043739598463901436,0.6866828221584387,14
never,0.2202485434313212,0.17686858822962426,0.043379955201696935,0.43888849154656984,78
likely,0.25877926421404673,0.2157348233898503,0.04304444082419642,0.6633015268765394,4
couple,0.2547776653471935,0.21216223347757607,0.042615431869617415,0.4587568017190107,14
17,0.2582977955278774,0.21575488458510741,0.04254291094276999,0.6676632268470702,4
issue,0.2558566433566434,0.2133200772825408,0.04253656607410258,0.6378113266178653,14
activity,0.2571428571428571,0.2153678507007109,0.04177500644214621,0.8409728897304107,5
marry,0.25757575757575757,0.21621580236654173,0.04135995520921584,0.8034168017082314,3
100,0.25,0.20871814538434863,0.04128185461565137,0.8959299467575392,7
internet,0.2571428571428571,0.2162291910397242,0.040913666103132906,0.5212107564490905,3
wanting,0.25534860587344477,0.21460451463621188,0.04074409123723288,0.7839722165907717,7
even,0.2321555836702933,0.1916635301312086,0.040492053539084694,0.5621401236118939,114
test,0.2564102564102564,0.217196251575206,0.03921400483505039,0.7418367295944083,9
actually,0.25471023504539236,0.21657118925185362,0.038139045793538745,0.7675223300447139,10
another,0.2527284826974268,0.21480172820860033,0.037926754488826486,0.7887542765340483,7
text,0.2520271266401297,0.21485451844947218,0.03717260819065754,0.6555139922984965,7
loving,0.25,0.21387278455960637,0.03612721544039363,0.9087474374178126,4
harm,0.25,0.2138727845596064,0.0361272154403936,0.9087474374178126,5
running,0.25,0.2138727845596064,0.0361272154403936,0.9087474374178126,4
plan,0.25263157894736843,0.21675392824948211,0.035877650697886315,0.6859832693513406,11
drinking,0.25,0.2143413881209935,0.03565861187900651,0.9099159455445913,4
little,0.25012902394104125,0.21463509165939154,0.03549393228164971,0.568854894141344,17
betrayal,0.2518518518518518,0.21639283037862128,0.035459021473230545,0.6924799772816408,3
job,0.2474468404462901,0.21263278181163262,0.034814058634657474,0.7494515513156962,43
sudden,0.25,0.21593464022970948,0.034065359770290515,0.9138927532753207,4
stood,0.25,0.21610062606543565,0.03389937393456435,0.9010998454807901,4
isnt,0.25,0.21610062606543567,0.033899373934564325,0.9010998454807903,4
pick,0.25,0.21610062606543567,0.033899373934564325,0.831427048652072,4
instead,0.24789915966386555,0.21431843421319974,0.033580725450665816,0.687953411025208,15
large,0.2474747474747475,0.21404885838866797,0.03342588908607952,0.8399244826824963,5
building,0.24981684981684982,0.21645576858588936,0.03336108123096046,0.6171381678226343,3
disappointed,0.25,0.21679245002328384,0.033207549976716155,0.9160340784780239,2
softness,0.25,0.21679245002328384,0.033207549976716155,0.9160340784780239,2
permanent,0.25,0.21679245002328384,0.033207549976716155,0.9160340784780239,2
wondering,0.25,0.21679245002328384,0.033207549976716155,0.9160340784780239,2
low,0.25,0.21679245002328384,0.033207549976716155,0.9160340784780239,2
affection,0.25,0.21679245002328384,0.033207549976716155,0.9160340784780239,2
addict,0.25,0.21679245002328384,0.033207549976716155,0.9160340784780239,2
silence,0.25,0.21679245002328384,0.033207549976716155,0.9160340784780239,2
dark,0.25,0.21679245002328384,0.033207549976716155,0.9160340784780239,2
accepted,0.25,0.21679245002328384,0.033207549976716155,0.9160340784780239,2
smart,0.25,0.21679245002328384,0.033207549976716155,0.9160340784780239,2
mainly,0.25,0.21679245002328384,0.033207549976716155,0.9160340784780239,2
mine,0.25,0.21679245002328384,0.033207549976716155,0.9160340784780239,2
18,0.25,0.21679245002328384,0.033207549976716155,0.9160340784780239,2
special,0.25,0.21679245002328384,0.033207549976716155,0.9160340784780239,2
cat,0.25,0.21679245002328384,0.033207549976716155,0.9160340784780239,2
avoided,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
return,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
summer,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
rush,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
grey,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
app,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
vomited,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
loneliness,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
instinctively,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
approach,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
drain,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
hide,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
track,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
meantime,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
harassed,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
holding,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
iykyk,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
silently,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
simultaneously,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
responsibility,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
psychology,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
daily,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
top,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
court,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
cruel,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
treat,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
case,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
quality,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
fan,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
18f,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
recharge,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
27,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
rare,0.25,0.2167924500232839,0.0332075499767161,0.9160340784780239,2
stable,0.25,0.2171864811722721,0.0328135188277279,0.9170214929152751,4
company,0.25,0.21746003768992303,0.03253996231007697,0.9050427422843386,6
saw,0.24849642006425823,0.21606478178372135,0.032431638280536884,0.6721188929481575,23
bc,0.24999999999999997,0.21759426479247743,0.032405735207522546,0.7789990568897125,7
account,0.24,0.2079325542795938,0.03206744572040618,0.8774704651652974,9
childhood,0.25,0.21853650571817293,0.03146349428182707,0.9203995473649476,4
excited,0.25,0.2190274237348641,0.030972576265135887,0.9216289169075518,4
writing,0.25,0.21902742373486414,0.03097257626513586,0.9216289169075519,4
aware,0.25,0.21902742373486414,0.03097257626513586,0.9216289169075519,4
abt,0.25,0.21902742373486414,0.03097257626513586,0.9216289169075519,4
gone,0.23926927502876866,0.20830087370701839,0.030968401321750272,0.7718669720401212,8
tried,0.24054268171915233,0.21003742037070025,0.03050526134845208,0.7995238368842493,26
abuse,0.25,0.22081292765273722,0.029187072347262782,0.9261076476061937,7
quite,0.2454780361757106,0.21658995869850192,0.028888077477208673,0.9043128715461355,3
talked,0.24303725884310592,0.2143266143102876,0.028710644532818325,0.6657163624011646,15
excuse,0.25,0.22130895939876902,0.028691040601230983,0.9273524415889174,7
advice,0.23949681060988479,0.21151790985091956,0.027978900758965225,0.7252459836566605,11
mental,0.23484848484848486,0.20699526585924077,0.02785321898924409,0.8274612899994324,13
heartbreak,0.2441176470588235,0.21691249804249157,0.02720514901633192,0.8903445196744229,2
physical,0.24358974358974358,0.21664835950012973,0.026941384089613857,0.8705061131557241,3
hoping,0.24358974358974358,0.21664835950012973,0.026941384089613857,0.8705061131557241,3
might,0.23940667175961294,0.21295273213098073,0.02645393962863221,0.7929112680554161,20
imagination,0.24285714285714285,0.21693822261803608,0.025918920239106774,0.6615145711541189,2
completely,0.2406733326241889,0.21487696417822144,0.02579636844596747,0.8076941957934319,10
cute,0.24285714285714285,0.21735541472507464,0.02550172813206822,0.6667162458685638,4
make,0.22936669557692907,0.20396387636296662,0.025402819213962452,0.6945604656608901,58
anyone,0.2273881357549607,0.20237492316272052,0.02501321259224018,0.7591191109732446,33
longer,0.24107142857142855,0.2171496623210202,0.023921766250408344,0.8713397168226126,4
clear,0.24,0.21629121689357556,0.023708783106424436,0.8465697973839299,7
fucking,0.23846153846153845,0.21485329311522627,0.023608245346312173,0.8473876017362033,7
soon,0.23958333333333331,0.21653465384321344,0.023048679490119878,0.8515137335364714,4
heart,0.23642857142857138,0.21344167282062723,0.022986898607944145,0.8130401441848749,9
build,0.23895850737955995,0.21608413891494108,0.022874368464618877,0.8140950979225678,6
put,0.23723980369486397,0.21449406068524748,0.022745743009616487,0.7898909627731672,16
changed,0.2388095238095238,0.2163327629814126,0.022476760828111203,0.7666978858714079,5
decided,0.23767885623148782,0.2152096837774105,0.022469172454077313,0.7632622513380299,10
desperate,0.23913043478260865,0.2167862762673608,0.022344158515247847,0.892523364633365,3
nothing,0.2350382476209686,0.21274941457910002,0.022288833041868572,0.7646560746307296,27
broke,0.237594105241164,0.21560544473444876,0.021988660506715246,0.7829377044887554,13
reaching,0.23809523809523805,0.21681829265975364,0.021276945435484418,0.8976595062786431,3
comfort,0.23809523809523805,0.21681829265975366,0.02127694543548439,0.8976595062786432,3
understand,0.2205465814123058,0.19955888617495585,0.020987695237349946,0.8070299660090456,13
forward,0.23476360241066122,0.21379067777712257,0.020972924633538642,0.8346991379040812,8
finally,0.233444170771757,0.21277262522487642,0.020671545546880582,0.7766908385151581,17
would,0.2467108055343349,0.22606386401411774,0.02064694152021715,0.8152439987542281,66
sexy,0.23636363636363636,0.21707074315871988,0.019292893204916478,0.7062353512711481,2
hold,0.23529411764705882,0.21651778435838445,0.01877633328867437,0.878575363379251,5
hello,0.23558897243107765,0.21689580603081018,0.01869316640026747,0.8954737425072361,3
among,0.23558897243107765,0.21689580603081018,0.01869316640026747,0.8954737425072361,3
age,0.23570893182200603,0.21707279977747587,0.018636132044530157,0.8294894903127443,9
decade,0.22777777777777775,0.20917633553326048,0.018601442244517263,0.8417344248211222,4
horrible,0.23417721518987342,0.21693946862589897,0.01723774656397445,0.9171524399803284,3
harmful,0.23433583959899745,0.21711212676616148,0.01722371283283597,0.941581567892372,2
write,0.23571754283108592,0.21861671876661617,0.01710082406446975,0.8654955868616632,8
replied,0.2333333333333333,0.21624943558924517,0.01708389774408814,0.9179552068325364,5
mean,0.2231513286523092,0.20607750710291642,0.01707382154939277,0.8429479887557714,21
thing,0.22414136690941963,0.20724712335518677,0.016894243554232857,0.8025911987000196,72
needed,0.233178953868609,0.21696834141559143,0.01621061245301758,0.7972742060416403,17
really,0.21514042309948705,0.19934534566891432,0.015795077430572735,0.8066821235280885,82
turned,0.23417721518987342,0.21848602036813755,0.015691194821735865,0.9245722697453502,7
found,0.23363095238095236,0.21806344905609912,0.015567503324853238,0.8546071379213044,15
sexually,0.2323232323232323,0.21699680830218687,0.01532642402104542,0.9187179494305335,3
late,0.23175465838509313,0.21654395906352406,0.015210699321569071,0.8747026486769343,6
ready,0.23119658119658115,0.21657958101172695,0.014617000184854206,0.8774295316405034,6
seem,0.23011890739805932,0.21604967809223585,0.014069229305823466,0.8952082402334247,10
seven,0.2309782608695652,0.21718064878104787,0.01379761208851732,0.9394481243515624,2
ex,0.2333333333333333,0.22098864712292068,0.012344686210412625,0.928639246338264,10
thank,0.2297587955139038,0.21757893501949618,0.012179860494407613,0.901780757148783,12
went,0.22238592733331575,0.21031917353580856,0.012066753797507185,0.8753894757337777,32
secure,0.22941176470588237,0.21739006776154696,0.012021696944335414,0.9553459034069522,4
pretty,0.22503954231869425,0.21342994021454922,0.011609602104145023,0.8701464463122813,12
choosing,0.23076923076923075,0.21930575427056384,0.011463476498666914,0.9449625841200597,5
giving,0.222020202020202,0.21113504400194422,0.01088515801825779,0.9264652019769624,9
currently,0.22670807453416147,0.215855473701551,0.01085260083261047,0.9440535155652598,9
later,0.2289027297179471,0.2183773258122581,0.010525403905688985,0.9035554400597066,14
week,0.21718130341725583,0.20670813503068597,0.010473168386569864,0.8754089970576379,21
focus,0.22742474916387956,0.21704126151694067,0.010383487646938888,0.9278573987883052,4
dropped,0.22727272727272724,0.2172562719156772,0.010016455357050036,0.9720072508196825,2
teeth,0.22727272727272724,0.2172562719156772,0.010016455357050036,0.9720072508196825,2
promise,0.22727272727272724,0.2172562719156772,0.010016455357050036,0.9720072508196825,2
october,0.22727272727272724,0.21725627191567723,0.010016455357050008,0.9720072508196826,2
credit,0.22727272727272724,0.21725627191567723,0.010016455357050008,0.9720072508196826,2
back,0.21096224997609078,0.2018983722926282,0.00906387768346259,0.8694988536835695,45
die,0.2261294261294261,0.21718836931849012,0.008941056810935988,0.9392198424989935,3
bother,0.22727272727272724,0.2187310278426794,0.008541699430047844,0.9761253502392228,4
starting,0.22517896047307812,0.2166928511870782,0.00848610928599991,0.9156071998080413,9
fiance,0.2256493506493506,0.21728940205084818,0.00835994859850242,0.8935725305540946,2
mistake,0.21739130434782608,0.20923337183379237,0.008157932514033711,0.9485659422886454,9
coming,0.225,0.21705958002401918,0.007940419975980828,0.9491975553194598,5
hey,0.225,0.21705958002401918,0.007940419975980828,0.9491975553194598,5
truly,0.22172025505358836,0.2138908645199947,0.007829390533593661,0.9044256294343079,15
period,0.22619047619047616,0.21854304324970064,0.007647432940775523,0.96342164713775,5
world,0.22618184955141474,0.21859324211216483,0.0075886074392499114,0.9343559435734446,18
folk,0.22408026755852833,0.21732142415474248,0.0067588434037858525,0.8115687132204578,2
please,0.22257575757575757,0.21622550312466138,0.006350254451096188,0.9427982275606963,10
gon,0.22276587049314323,0.21680039917817132,0.00596547131497191,0.9361682949465344,11
driver,0.21978021978021975,0.21432722344022043,0.005452996339999322,0.9517757722232938,7
helped,0.2222222222222222,0.21704759576240532,0.0051746264598168945,0.9753563863646084,5
awful,0.2224779439969313,0.21735412463559137,0.005123819361339932,0.8836858048031643,2
pas,0.22214257670088053,0.21720997072397283,0.0049326059769077,0.9584638668385663,5
respectful,0.2222222222222222,0.21730921067644487,0.004913011545777335,0.9692743959176124,3
based,0.2222222222222222,0.21730921067644487,0.004913011545777335,0.9765968962098199,3
realize,0.2225469898104169,0.217635351538139,0.004911638272277891,0.9676484472231431,11
shared,0.22136243386243384,0.21739231719470128,0.0039701166677325594,0.9681098473153233,8
follow,0.220969089390142,0.21723239963766985,0.0037366897524721554,0.9708197403705281,6
true,0.22095238095238093,0.21727261260547276,0.003679768346908169,0.9715239365212558,5
change,0.21973905723905718,0.21731091232816466,0.0024281449108925213,0.9780928731846652,6
situation,0.21424839528287803,0.21190471555686716,0.0023436797260108777,0.9778618304179285,16
away,0.2019965570071199,0.19982808402519822,0.0021684729819216875,0.9726985848347349,32
upset,0.2192982519761489,0.2173390488343077,0.001959203141841198,0.9906388859178402,6
hope,0.2087281660029191,0.20683990967695604,0.001888256325963067,0.9865975646554794,22
guess,0.22135076252723312,0.21948336932818577,0.001867393199047357,0.9872450736270975,11
scared,0.22135007849293561,0.21952401687860076,0.0018260616143348507,0.9846971210572503,10
comment,0.21863482234999262,0.21722441544766735,0.001410406902325273,0.9879711121149362,12
imagine,0.21768498085087967,0.2174445810318676,0.00024039981901208263,0.9979577259301506,5
avoiding,0.21666666666666667,0.21747272213212743,-0.0008060554654607532,0.9956316599363348,2
bf,0.21818181818181817,0.2196991109139205,-0.0015172927321023266,0.9919423636087388,5
probably,0.21821880650994574,0.21976226583382827,-0.001543459323882529,0.9913860409049187,9
open,0.21619047619047618,0.21846069326307732,-0.0022702170726011384,0.9821661448108228,10
obvious,0.21512605042016805,0.21752867990743624,-0.0024026294872681875,0.9789691896111341,3
police,0.21665043816942545,0.21922412554973117,-0.0025736873803057225,0.9348038635239759,4
call,0.21491089189298904,0.21770837445324087,-0.002797482560251835,0.9656060360787546,9
yall,0.2146574629523105,0.21754317230334935,-0.002885709351038851,0.9858449452462729,3
burden,0.21428571428571427,0.21758872130353088,-0.003303007017816606,0.9812050103798095,4
forever,0.21428571428571427,0.21758872130353088,-0.003303007017816606,0.9812050103798095,4
definitely,0.21398770311813786,0.21767802003801057,-0.003690316919872705,0.9703389272757996,6
also,0.20260086708418268,0.20629500043319066,-0.0036941333490079775,0.9566259394874275,34
understood,0.21375661375661373,0.2175710336186802,-0.0038144198620664593,0.9389593711964452,3
parent,0.20689033189033187,0.2107979627688513,-0.003907630878519419,0.9755073526316462,35
point,0.2093073593073593,0.2133115554654789,-0.004004196158119588,0.9534024360845903,28
positive,0.2148409893992933,0.21900950243778414,-0.004168513038490834,0.9739089857354135,10
future,0.2069708128025963,0.2112178387845501,-0.004247025981953811,0.9515952117779812,16
house,0.20999139749139747,0.21442074508688294,-0.004429347595485467,0.9450705999016433,21
idk,0.21495268297593878,0.21969143995518936,-0.00473875697925058,0.9418173002715238,11
try,0.21338688125426847,0.21837438990453753,-0.004987508650269062,0.9459925653612714,12
much,0.21988684252766566,0.22589497761076494,-0.006008135083099275,0.9233602533585021,53
closed,0.2115384615384615,0.2175773793796418,-0.006038917841180297,0.8610826108935361,2
topic,0.21159147869674183,0.21776529167155906,-0.006173812974817228,0.947346703477332,5
confronted,0.21078431372549017,0.2175927701513351,-0.006808456425844933,0.964881336748234,2
miserable,0.21052631578947364,0.21759803541533543,-0.007071719625861783,0.9786652816414605,2
homophobic,0.21052631578947364,0.21759803541533543,-0.007071719625861783,0.9786652816414605,2
racist,0.21052631578947364,0.21759803541533543,-0.007071719625861783,0.9786652816414605,2
exists,0.21052631578947364,0.21759803541533543,-0.007071719625861783,0.9786652816414605,2
encounter,0.21052631578947364,0.21759803541533543,-0.007071719625861783,0.9786652816414605,2
government,0.21052631578947364,0.21759803541533543,-0.007071719625861783,0.9786652816414605,2
safety,0.21052631578947364,0.21759803541533543,-0.007071719625861783,0.9786652816414605,2
dying,0.21052631578947364,0.21759803541533543,-0.007071719625861783,0.9786652816414605,2
original,0.21052631578947364,0.21759803541533543,-0.007071719625861783,0.9786652816414605,2
harassment,0.21052631578947364,0.21759803541533543,-0.007071719625861783,0.9786652816414605,2
sexist,0.21052631578947364,0.21759803541533543,-0.007071719625861783,0.9786652816414605,2
come,0.2090132855650097,0.2161156087199319,-0.007102323154922208,0.9120721072150162,25
brush,0.21033868092691618,0.21767674288145433,-0.00733806195453815,0.961273177249649,3
failed,0.21031746031746032,0.21767739918896328,-0.0073599388715029634,0.940526659592573,3
far,0.20252653113412605,0.20992582390011902,-0.007399292765992965,0.927927366838098,8
great,0.20502291825821237,0.21244897764215212,-0.007426059383939754,0.9395434368501078,26
forcing,0.20944741532976824,0.21762005379206414,-0.008172638462295906,0.8616842126020463,2
wanted,0.21120098034248974,0.21941708708725863,-0.008216106744768886,0.9026214113659945,31
somewhere,0.20929070929070928,0.2182676645352919,-0.008976955244582613,0.9512016794296445,9
sharing,0.20833333333333334,0.21773876394104966,-0.009405430607716314,0.9561757096098273,3
question,0.20833333333333331,0.21783673717654675,-0.009503403843213437,0.9450998037551381,4
restroom,0.2079831932773109,0.21764993587476733,-0.009666742597456424,0.9589624272746768,2
especially,0.2040816326530612,0.21384555842381905,-0.009763925770757853,0.930171925478368,11
friend,0.20906631247540333,0.21889580804844522,-0.009829495573041885,0.8801071116350926,88
detail,0.20985221674876847,0.2198812558415369,-0.010029039092768421,0.9200018710602026,9
middle,0.2076923076923077,0.21775858947633916,-0.010066281784031461,0.7395905994120413,3
book,0.20833333333333334,0.21869602407532387,-0.010362690741990532,0.9517419274321554,14
mentioning,0.2071428571428571,0.217667085591797,-0.01052422844893991,0.7116791022168913,2
model,0.2071428571428571,0.217667085591797,-0.01052422844893991,0.7116791022168913,2
guy,0.20705340411222758,0.21806083682563393,-0.011007432713406345,0.8841145069812342,36
briefly,0.20634920634920637,0.21780012869313609,-0.01145092234392972,0.9239102428853704,3
mom,0.20104895104895104,0.21263631659878013,-0.011587365549829087,0.9000921205287336,13
boundary,0.20666666666666664,0.2182980752834127,-0.011631408616746053,0.9129582959639961,7
cheated,0.21078431372549017,0.22243982928971734,-0.01165551556422717,0.9400067298991066,9
young,0.207274664871838,0.22003995945485735,-0.012765294583019365,0.9391218992917849,5
quiet,0.20238095238095236,0.21539112245157102,-0.013010170070618665,0.8978979113772954,8
answer,0.2036199095022624,0.21773898248242138,-0.014119072980158992,0.7329132437327368,2
joking,0.20375647271501665,0.2178803163313069,-0.014123843616290238,0.9216946113384896,3
thinking,0.2052864321674171,0.2201281015032721,-0.014841669335855012,0.8330660703553148,18
fit,0.20277777777777775,0.2177561688441456,-0.014978391066367835,0.8122959203247537,2
story,0.20609668109668106,0.2213623420272787,-0.015265660930597641,0.8852932897768634,11
bathroom,0.20348916450865473,0.21885617300787352,-0.015367008499218793,0.9149634867044694,6
reach,0.2019607843137255,0.2182721703232968,-0.0163113860095713,0.8784003111744114,5
position,0.20303030303030303,0.21961225601479972,-0.01658195298449669,0.8728995582806783,7
wonder,0.20163398692810455,0.21846655511397015,-0.016832568185865593,0.836808487473213,6
give,0.19228930091532845,0.2091725372114686,-0.016883236296140164,0.8363685852399099,20
10,0.20126757952351085,0.21867512952276608,-0.01740754999925523,0.8011858395498,7
three,0.20238095238095236,0.21983245017480615,-0.0174514977938538,0.8723486081209423,8
food,0.1980978260869565,0.2157760351935636,-0.017678209106607085,0.8399317256154407,6
row,0.2,0.21781285818654916,-0.017812858186549152,0.943567369226413,2
wrote,0.2,0.21781285818654916,-0.017812858186549152,0.943567369226413,2
grateful,0.2,0.21781285818654916,-0.017812858186549152,0.943567369226413,2
tale,0.2,0.21781285818654922,-0.017812858186549207,0.9435673692264128,2
like,0.1792787881668143,0.19739208834961122,-0.018113300182796915,0.8112118171541359,224
pain,0.1968253968253968,0.2151581657479753,-0.018332768922578513,0.8901716781719201,9
one,0.2093631952966991,0.22787982335836154,-0.018516628061662432,0.7875147150758699,100
air,0.19939782439782439,0.21801511988750874,-0.018617295489684355,0.7062305900321032,3
want,0.1923611288109335,0.21125720220698782,-0.018896073396054314,0.7405155213833672,98
nowhere,0.2,0.21914870936251726,-0.019148709362517252,0.9393615665029494,4
something,0.20404861549362824,0.22342364989434074,-0.019375034400712504,0.7684882558939177,62
better,0.20319841110548698,0.22330973706645746,-0.020111325960970483,0.7072053511414472,20
trust,0.20242354544680125,0.22296737548918943,-0.02054383004238819,0.8597386476146991,10
